Score,QuestionId,AcceptedAnswerId,CreationDate
0,18648,18668,2009-08-29T03:50:44.377
0,18785,18847,2009-08-29T21:52:25.690
0,18793,18797,2009-08-29T22:50:21.733
0,18799,18800,2009-08-30T00:02:38.610
0,18950,18954,2009-08-30T15:59:17.707
0,18970,18972,2009-08-30T18:51:36.830
0,18984,18990,2009-08-30T22:10:06.680
0,19053,19055,2009-08-31T14:39:04.130
0,19102,19105,2009-08-31T18:55:05.143
0,19255,21277,2009-09-01T02:43:27.360
0,19265,19266,2009-09-01T04:37:26.360
0,19281,19283,2009-09-01T07:10:06.410
0,19382,19390,2009-09-01T18:36:48.583
0,19567,19577,2009-09-02T04:05:05.747
0,19585,19587,2009-09-02T08:35:19.643
0,19609,19611,2009-09-02T09:35:15.907
0,19651,19656,2009-09-02T13:49:05.880
0,19818,19819,2009-09-02T23:01:44.607
0,19980,19987,2009-09-03T18:40:35.893
0,20237,20245,2009-09-04T16:05:03.400
0,20446,20452,2009-09-05T10:26:30.900
0,20447,20450,2009-09-05T10:35:34.893
0,20574,20575,2009-09-05T16:59:10.130
0,20643,20654,2009-09-06T11:31:18.527
0,20651,20652,2009-09-06T13:38:03.520
0,20716,20718,2009-09-07T15:00:21.027
0,20737,20742,2009-09-07T17:26:57.403
0,20759,20764,2009-09-07T21:31:30.823
0,20803,20805,2009-09-08T07:48:06.583
0,20807,20818,2009-09-08T08:09:14.607
0,20857,20868,2009-09-08T16:35:20.573
0,20901,20903,2009-09-08T18:51:32.223
0,20961,20964,2009-09-09T03:31:01.017
0,21144,21145,2009-09-10T11:19:49.317
0,21155,21158,2009-09-10T13:11:07.147
0,21167,21169,2009-09-10T13:39:34.630
0,21252,21273,2009-09-10T21:23:52.397
0,21270,21271,2009-09-11T00:05:08.057
0,21304,21305,2009-09-11T06:23:21.933
0,21324,21331,2009-09-11T10:17:35.243
0,21334,21336,2009-09-11T11:30:12.193
0,21446,21448,2009-09-11T21:51:36.663
0,21472,21473,2009-09-12T04:32:32.340
0,21499,21505,2009-09-12T17:19:31.380
0,21517,21519,2009-09-12T18:43:05.533
0,21556,21557,2009-09-13T03:22:32.590
0,21603,21604,2009-09-13T17:23:06.320
0,21680,21681,2009-09-14T10:12:38.230
0,21694,21697,2009-09-14T13:04:54.190
0,21705,21708,2009-09-14T14:21:08.607
0,21856,21859,2009-09-15T06:02:21.723
0,21875,21876,2009-09-15T08:29:59.170
0,22044,22046,2009-09-15T17:28:40.757
0,22070,22168,2009-09-15T19:57:46.883
0,22079,22085,2009-09-15T22:05:25.287
0,22087,22099,2009-09-15T23:40:10.260
0,22136,22138,2009-09-16T10:29:07.863
0,22161,22163,2009-09-16T14:46:11.580
0,22237,22239,2009-09-16T17:01:23.593
0,22272,22278,2009-09-16T19:16:19.647
0,22281,22283,2009-09-16T19:30:15.207
0,22320,22321,2009-09-17T02:38:22.467
0,22326,22327,2009-09-17T03:34:03.397
0,22370,22371,2009-09-17T11:10:51.807
0,22381,22383,2009-09-17T13:21:15.667
0,22415,22417,2009-09-17T14:28:04.250
0,22468,22470,2009-09-17T20:13:23.637
0,22500,22502,2009-09-18T03:46:41.603
0,22690,22692,2009-09-19T02:27:38.197
0,22703,22705,2009-09-19T10:25:26.643
0,22749,22750,2009-09-20T13:05:46.230
0,22760,22761,2009-09-20T17:13:19.260
0,22766,22849,2009-09-20T19:11:17.507
0,22785,22788,2009-09-21T01:48:09.330
0,22895,22901,2009-09-21T19:09:01.757
0,22904,23573,2009-09-21T19:54:27.023
0,22983,22984,2009-09-22T11:53:04.933
0,22988,22989,2009-09-22T12:14:45.643
0,23017,23023,2009-09-22T14:42:43.680
0,23035,23037,2009-09-22T17:21:24.423
0,23108,23112,2009-09-23T02:23:04.620
0,23113,23114,2009-09-23T02:52:42.947
0,23124,23125,2009-09-23T06:48:47.190
0,23230,23243,2009-09-23T22:51:10.603
0,23255,23256,2009-09-24T03:55:57.027
0,23262,23264,2009-09-24T05:49:14.413
0,23284,23285,2009-09-24T09:38:25.190
0,23307,23309,2009-09-24T14:25:09.773
0,23640,23641,2009-09-27T13:08:20.470
0,23677,23707,2009-09-28T05:26:07.620
0,23719,23723,2009-09-28T14:19:24.237
0,23865,23874,2009-09-29T17:36:36.433
0,23866,23867,2009-09-29T17:37:32.720
0,23931,24063,2009-09-29T23:13:56.503
0,23977,23978,2009-09-30T09:41:44.187
0,24003,24005,2009-09-30T13:41:43.323
0,24204,24207,2009-10-01T17:08:05.880
0,24218,24221,2009-10-01T18:17:30.680
0,24291,24292,2009-10-02T05:26:14.887
0,24296,24301,2009-10-02T07:23:34.700
0,24393,24394,2009-10-02T17:11:15.340
0,24403,24404,2009-10-02T18:11:18.460
0,24439,24450,2009-10-02T22:12:08.053
0,24466,24468,2009-10-03T13:50:07.417
0,24469,24471,2009-10-03T14:16:02.077
0,24474,24475,2009-10-03T17:31:27.537
0,24496,24497,2009-10-03T23:28:03.070
0,24544,24546,2009-10-04T12:43:56.167
0,24557,24559,2009-10-04T17:54:53.460
0,24705,24707,2009-10-06T10:30:56.977
0,24756,24757,2009-10-06T17:00:02.483
0,24777,24779,2009-10-06T19:56:01.517
0,24827,24828,2009-10-07T07:49:06.137
0,24886,24898,2009-10-07T16:37:15.553
0,25042,25062,2009-10-08T03:56:49.953
0,25063,25064,2009-10-08T07:48:25.103
0,25077,25078,2009-10-08T08:54:21.273
0,25118,25227,2009-10-08T14:13:42.907
0,25125,25127,2009-10-08T15:03:11.550
0,25191,25193,2009-10-08T20:12:27.200
0,25435,25463,2009-10-10T23:15:03.440
0,25478,25484,2009-10-11T07:36:21.090
0,25496,25497,2009-10-11T13:04:01.973
0,25520,25522,2009-10-11T17:53:49.700
0,25526,25548,2009-10-11T19:12:10.587
0,25576,25578,2009-10-12T12:44:33.067
0,25581,25593,2009-10-12T13:08:19.543
0,25584,25587,2009-10-12T13:31:49.890
0,25745,25746,2009-10-13T22:04:13.820
0,25792,25793,2009-10-14T09:47:21.920
0,25835,25836,2009-10-14T14:21:53.383
0,25868,25869,2009-10-14T18:13:55.560
0,25966,25967,2009-10-15T05:54:21.453
0,25980,25985,2009-10-15T08:49:36.923
0,26052,26067,2009-10-15T19:04:54.287
0,26093,26139,2009-10-15T23:27:19.207
0,26138,26160,2009-10-16T08:39:37.990
0,26190,26223,2009-10-16T14:43:47.407
0,26229,26230,2009-10-16T16:48:05.213
0,26234,26236,2009-10-16T17:00:15.080
0,26297,26299,2009-10-17T10:45:58.147
0,26320,26328,2009-10-17T16:15:37.480
0,26418,26419,2009-10-19T09:34:19.443
0,26437,26440,2009-10-19T13:47:24.527
0,26438,26444,2009-10-19T13:48:35.493
0,26451,27580,2009-10-19T15:06:59.513
0,26464,26713,2009-10-19T17:31:52.933
0,26510,26520,2009-10-19T22:14:42.810
0,26583,26588,2009-10-20T14:17:18.500
0,26616,26617,2009-10-20T16:27:39.393
0,26703,26705,2009-10-21T03:50:38.800
0,26738,26741,2009-10-21T11:23:02.013
0,26961,26962,2009-10-22T20:12:43.533
0,27029,27031,2009-10-23T12:31:57.963
0,27283,27284,2009-10-26T08:55:56.987
0,27329,27332,2009-10-26T17:13:57.987
0,27346,27347,2009-10-26T19:32:33.897
0,27385,27389,2009-10-27T02:26:08.170
0,27402,27403,2009-10-27T07:18:45.677
0,27405,27458,2009-10-27T08:54:32.940
0,27436,27444,2009-10-27T14:28:39.800
0,27494,27525,2009-10-27T20:35:48.663
0,27552,27555,2009-10-28T12:43:12.730
0,27628,27630,2009-10-28T21:51:55.583
0,27666,27667,2009-10-29T05:21:57.593
0,27674,27676,2009-10-29T06:53:02.177
0,27785,27870,2009-10-29T19:57:47.090
0,27893,27896,2009-10-30T19:46:55.310
0,27903,27906,2009-10-30T20:47:42.820
0,27919,27921,2009-10-30T22:06:19.923
0,27934,27943,2009-10-31T02:29:33.927
0,28063,28067,2009-11-01T19:58:40.490
0,28088,28090,2009-11-01T23:49:07.797
0,28095,28096,2009-11-02T02:28:45.583
0,28108,28110,2009-11-02T05:43:58.860
0,28118,28120,2009-11-02T10:44:01.700
0,28131,28132,2009-11-02T13:01:49.033
0,28163,28167,2009-11-02T17:14:15.640
0,28241,28242,2009-11-02T22:22:40.977
0,28366,28368,2009-11-03T10:36:16.960
0,28370,28371,2009-11-03T11:21:50.617
0,28391,28395,2009-11-03T12:52:01.810
0,28454,28458,2009-11-03T19:52:22.483
0,28485,28487,2009-11-04T01:35:42.597
0,28687,28688,2009-11-05T11:02:27.543
0,28767,28772,2009-11-05T22:35:37.677
0,28792,28795,2009-11-06T06:31:00.247
0,28824,28825,2009-11-06T12:45:08.177
0,28841,28872,2009-11-06T15:26:34.127
0,28842,28848,2009-11-06T15:26:41.193
0,28891,28892,2009-11-06T18:57:34.023
0,28895,28896,2009-11-06T19:27:14.843
0,28909,28920,2009-11-06T21:36:39.507
0,28932,28934,2009-11-07T04:02:24.420
0,29029,29058,2009-11-08T18:04:55.520
0,29072,29073,2009-11-09T09:27:24.010
0,29092,29093,2009-11-09T14:38:13.760
0,29097,29099,2009-11-09T15:17:05.013
0,29168,29170,2009-11-10T02:50:42.887
0,29241,29253,2009-11-10T15:38:10.840
0,29248,29249,2009-11-10T15:55:58.437
0,29319,29321,2009-11-11T10:49:45.560
0,29339,29340,2009-11-11T15:12:19.250
0,29351,29356,2009-11-11T17:51:09.413
0,29372,29374,2009-11-11T19:34:57.357
0,29393,29397,2009-11-11T22:24:42.230
0,29425,29429,2009-11-12T11:54:46.650
0,29495,29497,2009-11-12T20:45:38.290
0,29631,29635,2009-11-13T17:02:11.937
0,29709,29715,2009-11-13T23:27:18.613
0,29750,29815,2009-11-14T12:13:30.713
0,29761,29762,2009-11-14T15:03:56.873
0,29772,29894,2009-11-14T20:58:58.243
0,29836,29837,2009-11-15T14:36:03.373
0,29895,29896,2009-11-16T07:31:07.440
0,29912,29913,2009-11-16T13:24:54.067
0,29953,29978,2009-11-16T20:14:02.513
0,29983,29984,2009-11-16T21:41:27.273
0,29987,29989,2009-11-16T22:04:07.933
0,29994,29996,2009-11-16T22:34:42.683
0,30046,30047,2009-11-17T08:38:48.327
0,30071,30088,2009-11-17T14:56:31.823
0,30091,30093,2009-11-17T17:22:07.847
0,30126,30127,2009-11-17T21:43:15.470
0,30157,30160,2009-11-18T01:45:56.420
0,30168,30171,2009-11-18T07:14:37.163
0,30172,30173,2009-11-18T07:52:49.420
0,30227,30228,2009-11-18T16:51:56.540
0,30246,30248,2009-11-18T18:35:12.047
0,30308,30310,2009-11-19T07:55:13.203
0,30313,30315,2009-11-19T09:05:45.523
0,30367,30369,2009-11-19T17:30:49.527
0,30379,30409,2009-11-19T21:03:43.493
0,30399,30401,2009-11-20T00:45:33.107
0,30406,30407,2009-11-20T01:44:28.023
0,30431,30474,2009-11-20T10:42:49.173
0,30479,30481,2009-11-20T19:01:59.533
0,30522,30523,2009-11-21T15:20:44.437
0,30550,30552,2009-11-21T21:59:06.817
0,30556,30566,2009-11-21T23:28:15.063
0,30564,30565,2009-11-22T05:00:44.397
0,30623,30704,2009-11-22T13:05:26.573
0,30720,30725,2009-11-23T22:20:08.393
0,30830,30831,2009-11-25T02:49:26.267
0,30873,30875,2009-11-25T07:02:22.563
0,30887,30888,2009-11-25T12:10:12.487
0,30974,30976,2009-11-25T23:46:33.180
0,30981,31074,2009-11-26T02:35:39.690
0,31067,31068,2009-11-26T10:57:56.367
0,31084,31125,2009-11-26T18:56:50.957
0,31092,31095,2009-11-26T20:04:08.213
0,31230,31231,2009-11-28T14:30:01.650
0,31260,31261,2009-11-29T01:24:04.697
0,31352,31353,2009-11-30T07:28:57.170
0,31365,31366,2009-11-30T13:37:56.953
0,31393,31394,2009-11-30T19:21:04.407
0,31398,31399,2009-11-30T20:29:55.693
0,31413,31414,2009-11-30T22:06:52.617
0,31422,31425,2009-11-30T23:40:58.813
0,31433,31435,2009-12-01T03:15:19.093
0,31458,31461,2009-12-01T13:07:03.250
0,31480,31488,2009-12-01T16:32:45.747
0,31510,31511,2009-12-01T21:02:35.653
0,31603,31622,2009-12-02T19:12:08.923
0,31616,31619,2009-12-02T22:11:10.363
0,31618,31620,2009-12-02T22:14:15.257
0,31717,31720,2009-12-03T17:54:56.410
0,31722,31724,2009-12-03T18:18:22.720
0,31726,31727,2009-12-03T18:40:09.700
0,31741,31743,2009-12-03T21:15:51.293
0,31865,31877,2009-12-04T18:15:06.207
0,31962,32054,2009-12-05T09:20:54.393
0,31971,31979,2009-12-05T13:25:48.427
0,32031,51388,2009-12-06T12:31:49.033
0,32046,32050,2009-12-06T15:50:06.537
0,32300,32302,2009-12-08T15:45:00.347
0,32363,32364,2009-12-09T00:45:34.200
0,32390,32393,2009-12-09T07:59:09.810
0,32494,32495,2009-12-09T22:47:06.827
0,32536,32539,2009-12-10T04:04:39.820
0,32541,32542,2009-12-10T04:51:38.693
0,32573,32575,2009-12-10T14:03:03.353
0,32611,32646,2009-12-10T20:00:25.593
0,32624,32632,2009-12-10T22:25:33.237
0,32647,32650,2009-12-11T03:08:29.700
0,32713,32719,2009-12-11T17:22:56.137
0,32875,32876,2009-12-14T13:42:18.707
0,32880,32882,2009-12-14T14:03:49.320
0,32883,32885,2009-12-14T14:28:30.520
0,32973,32974,2009-12-15T03:21:32.413
0,33013,33021,2009-12-15T16:38:39.253
0,33029,33032,2009-12-15T19:34:41.460
0,33068,33071,2009-12-15T22:55:03.520
0,33122,33142,2009-12-16T06:19:01.920
0,33139,33141,2009-12-16T10:05:05.520
0,33176,33180,2009-12-16T21:01:20.010
0,33247,33279,2009-12-17T17:07:30.913
0,33256,33257,2009-12-17T19:11:53.500
0,33414,33415,2009-12-19T10:29:06.630
0,33418,33422,2009-12-19T11:33:14.347
0,33627,33629,2009-12-22T15:10:56.893
0,33638,33639,2009-12-22T16:19:18.763
0,33859,33868,2009-12-25T06:16:20.253
0,33906,33922,2009-12-26T14:46:55.450
0,33933,33936,2009-12-27T05:15:30.757
0,34021,34076,2009-12-29T00:24:29.433
0,34023,34025,2009-12-29T01:23:47.193
0,34032,34033,2009-12-29T04:24:06.200
0,34207,34210,2009-12-31T08:58:34.720
0,34263,34265,2009-12-31T21:07:07.790
0,34327,34328,2010-01-02T04:40:47.080
0,34329,34330,2010-01-02T05:26:49.750
0,34881,34882,2010-01-08T11:17:17.683
0,35097,35100,2010-01-11T00:14:13.927
0,35221,35237,2010-01-12T03:24:26.580
0,35284,35285,2010-01-12T15:55:39.007
0,35512,35521,2010-01-13T21:39:38.720
0,35559,35565,2010-01-14T07:43:18.800
0,35763,35769,2010-01-15T14:22:19.183
0,35956,35958,2010-01-16T17:15:25.877
0,36068,42847,2010-01-18T09:41:47.383
0,36095,36096,2010-01-18T13:07:14.337
0,36117,36119,2010-01-18T16:02:03.327
0,36224,36226,2010-01-19T20:41:27.650
0,36276,36278,2010-01-20T04:31:17.897
0,36289,36291,2010-01-20T07:24:09.060
0,36368,36369,2010-01-20T19:21:51.033
0,36414,36422,2010-01-21T03:24:49.020
0,36418,36420,2010-01-21T04:18:59.740
0,36475,36477,2010-01-21T16:46:22.173
0,36500,36501,2010-01-21T20:05:58.003
0,36630,36632,2010-01-22T17:43:25.807
0,36644,36647,2010-01-22T18:42:12.410
0,36747,36748,2010-01-23T16:47:07.960
0,36811,36834,2010-01-24T10:58:33.847
0,36891,36892,2010-01-25T10:24:27.810
0,37208,37213,2010-01-27T19:39:56.803
0,37391,37393,2010-01-29T05:05:54.790
0,37762,37763,2010-02-01T08:41:24.367
0,37774,37775,2010-02-01T12:03:00.737
0,37852,37853,2010-02-01T21:39:10.367
0,37862,37863,2010-02-01T22:30:51.857
0,38387,38388,2010-02-05T06:19:27.297
0,38446,38586,2010-02-05T17:16:28.320
0,38500,38503,2010-02-05T23:11:27.853
0,38541,38542,2010-02-06T15:39:45.990
0,38678,38683,2010-02-08T11:11:10.770
0,38684,38758,2010-02-08T11:56:39.387
0,38700,38702,2010-02-08T14:09:28.497
0,38707,38709,2010-02-08T14:52:49.063
0,38776,38840,2010-02-09T04:47:50.563
0,38809,38813,2010-02-09T13:24:15.827
0,38885,38886,2010-02-10T05:47:09.540
0,38911,38912,2010-02-10T11:19:32.717
0,39087,39089,2010-02-11T16:30:25.073
0,39115,39132,2010-02-11T18:38:50.740
0,39371,39372,2010-02-13T20:37:46.500
0,39376,39393,2010-02-13T22:01:18.373
0,39441,39442,2010-02-14T20:08:44.360
0,39682,39688,2010-02-17T12:55:22.130
0,39724,39728,2010-02-17T19:55:44.750
0,39754,39755,2010-02-18T00:56:48.053
0,39821,39822,2010-02-18T16:50:24.623
0,39866,39868,2010-02-19T06:24:10.003
0,39869,39870,2010-02-19T06:51:48.087
0,39988,40007,2010-02-19T19:15:28.187
0,40010,40014,2010-02-19T21:50:11.320
0,40176,40203,2010-02-22T03:14:32.333
0,40201,40204,2010-02-22T12:58:30.730
0,40418,40419,2010-02-24T10:36:32.560
0,40443,40454,2010-02-24T15:47:02.500
0,40526,40528,2010-02-25T16:14:39.497
0,40675,40676,2010-02-27T04:27:42.400
0,40681,40682,2010-02-27T10:21:09.613
0,40683,40685,2010-02-27T11:48:46.877
0,40839,40841,2010-03-01T21:09:52.467
0,40879,40880,2010-03-02T11:05:33.033
0,40976,40978,2010-03-03T06:09:13.627
0,41002,41004,2010-03-03T13:54:56.103
0,41010,41011,2010-03-03T14:34:38.067
0,41028,41029,2010-03-03T16:46:52.980
0,41053,41054,2010-03-03T19:35:05.137
0,41108,41109,2010-03-04T07:42:45.630
0,41112,41113,2010-03-04T09:31:11.440
0,41115,41116,2010-03-04T10:19:04.760
0,41131,41149,2010-03-04T13:49:12.103
0,41226,41227,2010-03-05T00:58:01.260
0,41233,41235,2010-03-05T02:38:30.777
0,41334,41346,2010-03-05T19:05:33.263
0,41377,41379,2010-03-06T10:42:47.877
0,41382,41388,2010-03-06T13:37:24.513
0,41424,41433,2010-03-06T22:28:09.613
0,41426,41430,2010-03-06T22:55:07.430
0,41470,41471,2010-03-08T02:00:06.003
0,41483,41494,2010-03-08T08:21:48.163
0,41724,41727,2010-03-10T06:54:53.277
0,41760,41763,2010-03-10T16:09:51.800
0,41809,41833,2010-03-11T00:42:20.833
0,41822,41823,2010-03-11T02:30:47.870
0,41836,41837,2010-03-11T08:30:39.767
0,41971,41974,2010-03-12T04:54:22.707
0,42049,42050,2010-03-12T14:29:01.210
0,42080,42082,2010-03-12T16:45:43.233
0,42117,42119,2010-03-12T22:46:27.103
0,42179,42184,2010-03-14T01:14:20.790
0,42225,42226,2010-03-14T21:36:19.047
0,42320,42322,2010-03-15T19:22:46.407
0,42384,43887,2010-03-16T12:31:05.713
0,42519,42520,2010-03-17T10:31:47.203
0,42528,42529,2010-03-17T12:02:45.817
0,42584,42587,2010-03-17T21:35:15.470
0,42679,42950,2010-03-18T15:39:53.013
0,42797,42858,2010-03-19T05:08:43.390
0,42990,42991,2010-03-20T05:11:42.063
0,43065,43066,2010-03-20T18:24:30.547
0,43104,43105,2010-03-21T02:37:51.250
0,43171,43174,2010-03-21T15:19:09.393
0,43212,43221,2010-03-21T19:36:20.203
0,43324,43325,2010-03-22T02:33:37.853
0,43349,43350,2010-03-22T05:22:09.770
0,43408,43416,2010-03-22T09:58:28.827
0,43459,43465,2010-03-22T13:46:35.180
0,43487,43492,2010-03-22T15:38:12.623
0,43533,43606,2010-03-22T17:33:42.423
0,43546,43549,2010-03-22T18:31:04.643
0,43591,43612,2010-03-22T21:22:03.047
0,43634,43635,2010-03-23T01:52:13.770
0,43687,43688,2010-03-23T17:12:18.847
0,43771,43773,2010-03-24T08:03:57.843
0,43778,43781,2010-03-24T10:34:38.267
0,43813,43814,2010-03-24T15:56:49.007
0,43875,43876,2010-03-24T21:23:44.883
0,44034,44039,2010-03-25T19:38:15.793
0,44057,44059,2010-03-25T20:53:16.883
0,44060,44061,2010-03-25T20:58:01.847
0,44114,44115,2010-03-26T05:15:35.243
0,44201,44203,2010-03-26T22:40:02.213
0,44235,44239,2010-03-27T06:05:59.927
0,44272,48549,2010-03-27T14:54:25.553
0,44316,44317,2010-03-28T04:23:38.413
0,44340,44353,2010-03-28T16:52:03.697
0,44521,44601,2010-03-30T08:43:42.373
0,44532,44533,2010-03-30T10:53:37.140
0,44605,44607,2010-03-30T23:38:26.660
0,44637,44642,2010-03-31T04:13:09.870
0,44651,44652,2010-03-31T08:44:04.803
0,44689,44690,2010-03-31T13:29:05.680
0,44704,44705,2010-03-31T15:07:02.333
0,44761,44762,2010-03-31T21:53:31.167
0,44934,44935,2010-04-01T05:30:16.590
0,45104,45222,2010-04-01T16:11:03.707
0,45288,45291,2010-04-02T12:34:52.193
0,45386,45387,2010-04-03T16:50:48.320
0,45398,45402,2010-04-03T18:56:32.127
0,45400,45401,2010-04-03T18:58:33.543
0,45569,45570,2010-04-05T18:38:28.447
0,45586,45587,2010-04-05T20:49:10.033
0,45624,45626,2010-04-06T03:12:52.653
0,45632,45636,2010-04-06T05:52:23.543
0,45760,45764,2010-04-07T11:05:41.027
0,45809,45810,2010-04-07T18:19:55.050
0,45832,45854,2010-04-07T20:17:03.643
0,46006,46007,2010-04-09T07:12:44.900
0,46062,46070,2010-04-09T15:22:52.953
0,46098,46321,2010-04-09T18:12:01.767
0,46104,46110,2010-04-09T18:40:32.680
0,46161,46163,2010-04-10T06:32:51.573
0,46265,46268,2010-04-11T05:49:32.463
0,46341,46346,2010-04-12T09:11:50.960
0,46420,46423,2010-04-13T05:46:35.503
0,46436,46437,2010-04-13T09:00:41.253
0,46638,46639,2010-04-14T14:48:58.557
0,46679,46682,2010-04-14T21:53:23.573
0,46703,46704,2010-04-15T03:19:21.293
0,46716,46719,2010-04-15T11:20:58.543
0,46787,46788,2010-04-15T21:30:32.703
0,46876,46877,2010-04-16T15:32:42.393
0,46891,46893,2010-04-16T17:47:10.730
0,46997,47029,2010-04-17T12:21:56.343
0,47061,47063,2010-04-18T04:22:53.373
0,47196,47197,2010-04-20T01:39:40.720
0,47204,47205,2010-04-20T04:27:09.750
0,47214,47340,2010-04-20T07:02:11.917
0,47289,47296,2010-04-20T19:17:28.450
0,47406,47407,2010-04-21T20:38:59.290
0,47408,47409,2010-04-21T20:54:46.490
0,47466,48242,2010-04-22T13:34:18.087
0,47537,47538,2010-04-22T21:16:11.273
0,47595,58063,2010-04-23T12:34:24.590
0,47626,47627,2010-04-23T14:04:18.973
0,47683,47685,2010-04-23T20:37:58.073
0,47686,47687,2010-04-23T21:08:46.657
0,47746,47757,2010-04-24T17:12:35.327
0,47860,47861,2010-04-26T08:55:11.753
0,47979,47980,2010-04-27T09:37:10.433
0,48051,48053,2010-04-27T20:57:33.373
0,48089,66934,2010-04-28T11:02:11.263
0,48141,48142,2010-04-28T18:07:41.240
0,48221,48223,2010-04-29T04:03:58.970
0,48575,48577,2010-05-03T03:00:24.243
0,48627,48630,2010-05-03T18:35:04.707
0,48644,48645,2010-05-03T22:07:41.747
0,48662,48664,2010-05-04T03:36:35.787
0,48695,48696,2010-05-04T11:31:41.700
0,48714,48716,2010-05-04T18:28:22.520
0,48789,48790,2010-05-05T04:19:14.577
0,48891,48896,2010-05-05T20:44:58.033
0,48903,48904,2010-05-05T21:45:58.273
0,48920,48921,2010-05-06T00:22:09.563
0,49023,49025,2010-05-06T19:13:30.067
0,49031,49861,2010-05-06T20:39:10.027
0,49065,49066,2010-05-07T00:54:23.260
0,49112,49148,2010-05-07T10:52:57.837
0,49216,49217,2010-05-08T01:26:15.347
0,49231,49232,2010-05-08T08:27:41.237
0,49484,49526,2010-05-10T20:30:39.637
0,49519,49617,2010-05-11T04:40:21.497
0,49554,49562,2010-05-11T14:07:16.310
0,49630,49631,2010-05-12T03:15:09.890
0,49649,49659,2010-05-12T08:42:28.390
0,49732,49734,2010-05-13T05:08:05.913
0,49801,49802,2010-05-13T22:26:28.837
0,49833,49834,2010-05-14T03:42:00.590
0,49846,49848,2010-05-14T04:58:55.867
0,49978,49984,2010-05-15T11:57:10.733
0,49994,49996,2010-05-15T17:43:02.253
0,50001,50003,2010-05-15T18:50:02.883
0,50096,50097,2010-05-16T18:49:02.143
0,50147,50152,2010-05-17T09:54:40.970
0,50165,50166,2010-05-17T11:56:00.560
0,50208,50209,2010-05-17T18:33:08.510
0,50286,50300,2010-05-18T05:06:53.053
0,50336,50338,2010-05-18T13:16:26.767
0,50381,50383,2010-05-18T17:27:54.477
0,50425,50427,2010-05-19T01:48:51.667
0,50438,50439,2010-05-19T08:52:43.817
0,50567,50572,2010-05-20T01:06:21.517
0,50608,50612,2010-05-20T11:27:30.867
0,50638,50640,2010-05-20T15:33:09.397
0,50651,50654,2010-05-20T16:15:07.293
0,50702,50710,2010-05-20T23:17:10.117
0,50893,50898,2010-05-23T06:57:42.507
0,50914,50915,2010-05-23T13:09:16.747
0,50948,50949,2010-05-23T20:33:44.597
0,51050,51051,2010-05-24T22:26:23.130
0,51060,51064,2010-05-25T02:41:56.923
0,51117,51118,2010-05-25T13:22:32.240
0,51244,51246,2010-05-26T08:40:49.640
0,51281,51372,2010-05-26T16:41:43.307
0,51328,51329,2010-05-26T19:28:42.117
0,51375,51378,2010-05-27T07:58:55.597
